AM0030,https://cdm.unfccc.int/methodologies/DB/PKA23BNEYGINU7U4FBINDNYP1F1EU8
AM0031,https://cdm.unfccc.int/methodologies/DB/1VLGJFP1MDLVVGDQ50IMY6U3W8QUL4
AM0035,https://cdm.unfccc.int/methodologies/DB/QR8WAAMUOFF4WP3UCTJ8G4SOX2ZZW5
AM0036,https://cdm.unfccc.int/methodologies/DB/NEZL55M3ISPDD9I4HSLVTVQOABXQZP
AM0037,https://cdm.unfccc.int/methodologies/DB/06GAUZ8V6OJ2WCAU849E9LSFN08BAD
AM0038,https://cdm.unfccc.int/methodologies/DB/0BTZ9QTVHLGOI61SIJ3ESTZVOSWJLO
AM0043,https://cdm.unfccc.int/methodologies/DB/ZS4VZ09EQCDY8CKFANRGTWUXGI0YZE
AM0044,https://cdm.unfccc.int/methodologies/DB/3HZ4USHZ2W449HMAXZN420E5PJB1QF
AM0045,https://cdm.unfccc.int/methodologies/DB/UH7XSIREUC5C4QL5EU963O54CSFWGV
AM0046,https://cdm.unfccc.int/methodologies/DB/5SI1IXDIZBL6OAKIB3JFUFAQ86MBEE
AM0048,https://cdm.unfccc.int/methodologies/DB/8IOZJL79AXAI87YTBSAUWV0318QLEN
AM0049,https://cdm.unfccc.int/methodologies/DB/ASGAC1E1P2OK7R912UPB3RAQ5FHS8B
AM0050,https://cdm.unfccc.int/methodologies/DB/0EIV3XEFH4N0KPEI7C1PKYJXS6KKKO
AM0052,https://cdm.unfccc.int/methodologies/DB/AMLV2QZ2G46OK2E2QAMRST5LYG4CPY
AM0053,https://cdm.unfccc.int/methodologies/DB/FKDGZEEEQC4XNUT326116FS0S8USP1
AM0055,https://cdm.unfccc.int/methodologies/DB/MEIVWRXTD1E4MS7K9NLTQ452RQQ2OT
AM0056,https://cdm.unfccc.int/methodologies/DB/YB7UE3UB2II2INU9Y1CBJYRANZRXER
AM0057,https://cdm.unfccc.int/methodologies/DB/9YGTI34RIUKP67M87C4J5OOQ4KOGPP
AM0058,https://cdm.unfccc.int/methodologies/DB/QEI1HZXZDIUXMM1JQDY1P9RVSOQ2Q3
AM0059,https://cdm.unfccc.int/methodologies/DB/CHNLRVLNEAM438MR5400YQDS3CPC50
AM0060,https://cdm.unfccc.int/methodologies/DB/VL1F8D744ZJO9R1DGM2K0S4CRTRMEF
AM0061,https://cdm.unfccc.int/methodologies/DB/U5APNKUZPGKRON461OMSR9PZU613GA
AM0062,https://cdm.unfccc.int/methodologies/DB/OKL41FKIXKLBV1A91SPV0HYJZGDFJX
AM0063,https://cdm.unfccc.int/methodologies/DB/NT2ICQVYYXJ1YGSOPV8FLULKNSN74C
AM0064,https://cdm.unfccc.int/methodologies/DB/QLL3A0UOVTRHNMH4WO7A2GCROW8CQ9
AM0065,https://cdm.unfccc.int/methodologies/DB/GNX2U6RAUIP1UD1IP3CRDPVPPIGSS0
AM0066,https://cdm.unfccc.int/methodologies/DB/599ZU6S09VXPM7X5B80T9SL61GKM20
AM0067,https://cdm.unfccc.int/methodologies/DB/3P4KSNGR9R7JBH49M2WF9QJUBZ0ZM9
AM0068,https://cdm.unfccc.int/methodologies/DB/VUJ7B2WM7G0VJADXC5G9QMAE9QW1Q8
AM0069,https://cdm.unfccc.int/methodologies/DB/4ZGGL8ZWUVFS1EFF9N6OCAHUXUJQ7T
AM0070,https://cdm.unfccc.int/methodologies/DB/R66P8LFQUC30O9F2GX9Z9CTMN9B8W5
AM0071,https://cdm.unfccc.int/methodologies/DB/F6ITB8KGJSLX0RUWQ7MNCMV1ZYWNLL
AM0072,https://cdm.unfccc.int/methodologies/DB/TMGAEU1XHW6BFN1CDFCTWV9VUGVI19
AM0073,https://cdm.unfccc.int/methodologies/DB/2N19WQ6DCXNYRNJVZQQOHG7TK0Q2D8
AM0074,https://cdm.unfccc.int/methodologies/DB/0ERZWWUKA8184VCWZXL3W6M61I6Z65
AM0075,https://cdm.unfccc.int/methodologies/DB/42ES7QLLGWLEVXR5RTYFFWXQWGMBBC
AM0076,https://cdm.unfccc.int/methodologies/DB/KU3NV20QERK3YGLMR6JQN0KQCXH38D
AM0077,https://cdm.unfccc.int/methodologies/DB/LRVYRJU0FN95ND8X8Q0280JKD7DJTS
AM0078,https://cdm.unfccc.int/methodologies/DB/OBL29PEZ5MIIFE3T6YNRYPRX98RJK3
AM0079,https://cdm.unfccc.int/methodologies/DB/42SEZ8MUM8DFNLCXHJNOPKOPLONUTN
AM0080,https://cdm.unfccc.int/methodologies/DB/6DITU9V0SFOR7EUYEBBVRHCAO2RD3Q
AM0081,https://cdm.unfccc.int/methodologies/DB/06975K2Y497O2WJR8T4SULQQI173DV
AM0082,https://cdm.unfccc.int/methodologies/DB/HU5YO6760LN38RYZKVKDKXUJ28XVR6
AM0083,https://cdm.unfccc.int/methodologies/DB/R8O6P4ANGE24L9067H08TYVPOM5Q7P
AM0084,https://cdm.unfccc.int/methodologies/DB/AHSSRS41KEYKYZREKDOVBINMR0NEQC
AM0086,https://cdm.unfccc.int/methodologies/DB/7IFNGAINXN9CJW30C5Y8FNX1C4AXEN
AM0088,https://cdm.unfccc.int/methodologies/DB/8OT1457B4DM4ROLR4RWSHK9Z252LFO
AM0089,https://cdm.unfccc.int/methodologies/DB/6Q4KDBNZZ9LZ7UMDYA46ZPA1LQ5KYX
AM0090,https://cdm.unfccc.int/methodologies/DB/4DOIK2WYP8P3AGAVJKT0CHY1NXJ4QP
AM0091,https://cdm.unfccc.int/methodologies/DB/FOL1B0TNMH90H4QPGF6NI6CVP43412
AM0092,https://cdm.unfccc.int/methodologies/DB/147DQS77PQ5M53S4QN923QTN5W0T8D
AM0093,https://cdm.unfccc.int/methodologies/DB/2GD08SZKUBS916SP75HRQT3DZ90H5D
AM0094,https://cdm.unfccc.int/methodologies/DB/SN0LYZ32U7OZ29CYJF3WH6FCFKVGS0
AM0095,https://cdm.unfccc.int/methodologies/DB/J7N7ID00ROY7XERKVOJQA3G41LAU1V
AM0096,https://cdm.unfccc.int/methodologies/DB/SF95S0OW4343SA06Z6FUUXYD0FFTCT
AM0097,https://cdm.unfccc.int/methodologies/DB/L96OVBDJ6IA4ZFQ44FMGF9NKY5RGK3
AM0098,https://cdm.unfccc.int/methodologies/DB/ONV6MR5V65GXVDRFFSNBNFF0S10TJS
AM0099,https://cdm.unfccc.int/methodologies/DB/3EUJH4FRWH7BD4IEYPPYYBIAEX8670
AM0100,https://cdm.unfccc.int/methodologies/DB/BES7OQGMZYOMCP9JPTVJHP93BVK4UO
AM0101,https://cdm.unfccc.int/methodologies/DB/0U42CLZRFTEERYLAB4SZ87ERW84ZUT
AM0103,https://cdm.unfccc.int/methodologies/DB/AZCWWMVZUR0O3J548RVSXPR97GS5GC
AM0104,https://cdm.unfccc.int/methodologies/DB/OEZDV2912B4QUOOC5W7RC2JDP9BQTD
AM0105,https://cdm.unfccc.int/methodologies/DB/OW112TO5AHFG51U75LG7ZT1C3BHD7P
AM0106,https://cdm.unfccc.int/methodologies/DB/PGRZYPRG0A4MOLYYFV8632P1KUALC9
AM0107,https://cdm.unfccc.int/methodologies/DB/LNCA9RBFUK6S53W1CDLHM9TASAEP48
AM0108,https://cdm.unfccc.int/methodologies/DB/KR3GWTWMUQ7EWN1UR7Z7H92VA5JQEW
AM0109,https://cdm.unfccc.int/methodologies/DB/XJSUJMT677WX1YOI9VUJBK5GERHQWO
AM0110,https://cdm.unfccc.int/methodologies/DB/0LZLK5MAYJGJO4DWV531WVV59GDK53
AM0111,https://cdm.unfccc.int/methodologies/DB/O4DGT14RGNACUPOXLPEEB1IQEDURMW
AM0112,https://cdm.unfccc.int/methodologies/DB/O0EGZZC364TGS4KD3KBEZR189WCPNP
AM0113,https://cdm.unfccc.int/methodologies/DB/16DFUR77SDUMIYPSH9AGUSZWE7RJOL
AM0114,https://cdm.unfccc.int/methodologies/DB/2OB1K4PY36P8EE0DN0CKLQXRFDZT2U
AM0115,https://cdm.unfccc.int/methodologies/DB/L2N33RJ4L1VTD35I18RB12S7YKQQKA
AM0116,https://cdm.unfccc.int/methodologies/DB/DH4MT0YS5TCNEZIO1UO61M0Q5OLHU2
AM0117,https://cdm.unfccc.int/methodologies/DB/EQEGREXNGR6VOFAP0PR7D0ERUS0OOX
AM0118,https://cdm.unfccc.int/methodologies/DB/N9E22N1BAGRH3Y3KQY26F3JBXAKRIS
AM0119,https://cdm.unfccc.int/methodologies/DB/LKU0S45ZA0P7A472Z2I1CNJNQCPX3W
AM0120,https://cdm.unfccc.int/methodologies/DB/3USXGBI5RRLI5FXVG90SIYCOD9W9P1
AM0121,https://cdm.unfccc.int/methodologies/DB/GRGJSJR47H63FGH9PLE3QOEQM0P4TO
AM0122,https://cdm.unfccc.int/methodologies/DB/JSTDVSV4A4OQ0L8WUU1SRDYZPC5FOV
AMS-I.C.,https://cdm.unfccc.int/methodologies/DB/XABBE3C3PQYWZU7E79ZWMDIQ1KBUUW
AMS-I.D.,https://cdm.unfccc.int/methodologies/DB/W3TINZ7KKWCK7L8WTXFQQOFQQH4SBK
AMS-I.F.,https://cdm.unfccc.int/methodologies/DB/XKCRT4QQUUWXXZMQRXUGES0WON451M
AMS-I.L.,https://cdm.unfccc.int/methodologies/DB/7LB4TLJF6F0ZQQ07C91ND2EOLC0WPK
AMS-II.B.,https://cdm.unfccc.int/methodologies/DB/69MEFLV8HH6LBRAFQRAZ3XEF2BYTMG
AMS-II.D.,https://cdm.unfccc.int/methodologies/DB/M4LINVAO7Y1OZBCUWFBVZBXT3546LM
AMS-III.D.,https://cdm.unfccc.int/methodologies/DB/H9DVSB24O7GEZQYLYNWUX23YS6G4RC
AMS-III.H.,https://cdm.unfccc.int/methodologies/DB/K7FDTJ4FL3432I1UKRNKLDCUFAMBX7
AMS-III.G.,https://cdm.unfccc.int/methodologies/DB/0KHNES8D09H134V3TZDQ47C3LQL3H2
AMS-III.M.,https://cdm.unfccc.int/methodologies/DB/58LVBF3H4GKSFFKCHSH0HBEBNJLZM3
AMS-III.Z,https://cdm.unfccc.int/methodologies/DB/VLZZ1DVT1QI3KHZKSM6QECOAKNSCXZ
AMS-III.AU.,https://cdm.unfccc.int/methodologies/DB/D14KAKRJEW4OTHEA4YJICOHM26M6BM
AMS-III.BE,https://cdm.unfccc.int/methodologies/DB/EO0133GH79SZ4W9DNZK3E34ZTABRRD
AMS-III.BF,https://cdm.unfccc.int/methodologies/DB/OTVXR8XN35SRHTBO426YXJ140MTKXZ
AMS-III.U.,https://cdm.unfccc.int/methodologies/DB/I7O8EX3R0PA22GNGBJMH2FHCOIL03L
AMS-IC,https://cdm.unfccc.int/methodologies/DB/XABBE3C3PQYWZU7E79ZWMDIQ1KBUUW
AMS-ID,https://cdm.unfccc.int/methodologies/DB/W3TINZ7KKWCK7L8WTXFQQOFQQH4SBK
AMS-IF,https://cdm.unfccc.int/methodologies/DB/XKCRT4QQUUWXXZMQRXUGES0WON451M
AMS-IL,https://cdm.unfccc.int/methodologies/DB/7LB4TLJF6F0ZQQ07C91ND2EOLC0WPK
AMS-IIB,https://cdm.unfccc.int/methodologies/DB/69MEFLV8HH6LBRAFQRAZ3XEF2BYTMG
AMS-IID,https://cdm.unfccc.int/methodologies/DB/M4LINVAO7Y1OZBCUWFBVZBXT3546LM
AMS-IIID,https://cdm.unfccc.int/methodologies/DB/H9DVSB24O7GEZQYLYNWUX23YS6G4RC
AMS-IIIH,https://cdm.unfccc.int/methodologies/DB/K7FDTJ4FL3432I1UKRNKLDCUFAMBX7
AMS-IIIG,https://cdm.unfccc.int/methodologies/DB/0KHNES8D09H134V3TZDQ47C3LQL3H2
AMS-IIIM,https://cdm.unfccc.int/methodologies/DB/58LVBF3H4GKSFFKCHSH0HBEBNJLZM3
AMS-IIIZ,https://cdm.unfccc.int/methodologies/DB/VLZZ1DVT1QI3KHZKSM6QECOAKNSCXZ
AMS-IIIAU,https://cdm.unfccc.int/methodologies/DB/D14KAKRJEW4OTHEA4YJICOHM26M6BM
AMS-IIIBE,https://cdm.unfccc.int/methodologies/DB/EO0133GH79SZ4W9DNZK3E34ZTABRRD
AMS-IIIBF,https://cdm.unfccc.int/methodologies/DB/OTVXR8XN35SRHTBO426YXJ140MTKXZ
AMS-IIIU,https://cdm.unfccc.int/methodologies/DB/I7O8EX3R0PA22GNGBJMH2FHCOIL03L
AR-ACM0001,https://cdm.unfccc.int/methodologies/DB/X4VOLW3Y7IJCH9WXSBXBC2Q0JKG9UZ
GS402,https://globalgoals.goldstandard.org/standards/402_V1.0_LUF_AGR_FM_Soil-Organic-Carbon-Framework-Methodolgy.pdf
GS TPDDTEC v 1.,https://globalgoals.goldstandard.org/standards/407_V3.1_EE_ICS_Technologies-and-Practices-to-Displace-Decentrilized-Thermal-Energy-TPDDTECConsumption-.pdf
FCC,https://www.carbonregistry.com/explore/methodologies/fcc
ISO-14064-2,https://www.iso.org/standard/66454.html
C03000000,https://7518557.fs1.hubspotusercontent-na1.net/hubfs/7518557/Supplier%20Documents/Puro.earth%20Biochar%20Methodology.pdf
C02000000,https://7518557.fs1.hubspotusercontent-na1.net/hubfs/7518557/Supplier%20Documents/Puro.earth%20Carbonated%20Materials%20Methodology.pdf
C09000000,https://7518557.fs1.hubspotusercontent-na1.net/hubfs/7518557/Supplier%20Documents/Puro.earth%20Carbonated%20Materials%20Methodology.pdf
C04000000,https://7518557.fs1.hubspotusercontent-na1.net/hubfs/7518557/Supplier%20Documents/Soil%20Amendment%20methodology%20(v1.0%20pilot).pdf
C01000000,https://7518557.fs1.hubspotusercontent-na1.net/hubfs/7518557/Supplier%20Documents/Puro.earth%20Biobased%20Construction%20Materials%20Methodology.pdf
MLU-REDD+,https://www.cercarbono.com/wp-content/uploads/2023/01/REDD-Methodology-V-1.3.1.pdf
MUTF-A01,https://www.cercarbono.com/wp-content/uploads/2022/09/2021.11.25-Forest-and-Woody-Crops-Methodology-V1.1.pdf
ME-ER01,https://www.cercarbono.com/wp-content/uploads/2022/09/2021.03.31-Metodologia-Energia-Renovable-V1.1.pdf
MLUF-W01,https://www.cercarbono.com/wp-content/uploads/2023/02/2023.02.23-Modular-Methodology-for-Forests-and-Wetlands-V-1.1.zip
ACM0003,https://cdm.unfccc.int/methodologies/DB/8U4CEW1DGPRKCIXFKTQ4FURFTPIAZC
